prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p7001,7000,0,2,"futuristic cityscape with Tadao Ando architecture, holographic elements, stylized plants, ground-level view at sunrise, foggy atmosphere, vibrant colors, manga style, detailed linework, dynamic lighting with vivid red and orange glow, cinematic angles, high contrast, 8k, hyper-detailed, trending on Artstation",bottom,7012347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7001__seed_7012347.png,14.496188,ok,39.7066535949707,ViT-B-32/laion2b_s34b_b79k,0.287353515625,v2.1,1.4006541967391968,ImageReward-v1.0
p7002,7001,1,2,"In the midst of a raging storm, Charlie and Rachel race through the flooded streets of the city, dynamic anime lines and vibrant colors emphasizing their determination. They reach a devastated construction site, ready to lend their hands and restore order, under the dramatic chiaroscuro of the stormy sky.",bottom,7013347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7002__seed_7013347.png,14.295923,ok,41.41289138793945,ViT-B-32/laion2b_s34b_b79k,0.306640625,v2.1,1.111885666847229,ImageReward-v1.0
p7003,7002,2,2,"Highly detailed 3D model of several medieval ships ablaze, dark smoke columns ascending, fiery backdrop, stormy atmosphere, dark storm clouds overhead, fog, moody cinematic lighting, atmospheric, dark",bottom,7014347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7003__seed_7014347.png,14.112368,ok,38.20648956298828,ViT-B-32/laion2b_s34b_b79k,0.32568359375,v2.1,1.5840288400650024,ImageReward-v1.0
p7004,7003,3,2,"A pixelated astronaut launches into a vibrant, blocky sky.",bottom,7015347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7004__seed_7015347.png,14.126384,ok,40.99285125732422,ViT-B-32/laion2b_s34b_b79k,0.302978515625,v2.1,1.640730619430542,ImageReward-v1.0
p7005,7004,4,2,"highly detailed digital art of an anthropomorphic capybara pirate in elaborate, intricate attire, ultra realistic, 4K, octane render, soft golden hour light, rich textures, dynamic perspective, vibrant color palette, sharp focus",bottom,7016347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7005__seed_7016347.png,14.65352,ok,42.007694244384766,ViT-B-32/laion2b_s34b_b79k,0.363037109375,v2.1,1.3119758367538452,ImageReward-v1.0
p7006,7005,5,2,"A digital painterly rendering of an intricate orange and gray machine with a central spiral element, balanced composition, fluid brushstroke-like piping, and a vibrant color palette, under soft golden hour light, with rich textures and high resolution.",bottom,7017347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7006__seed_7017347.png,14.214116,ok,40.886009216308594,ViT-B-32/laion2b_s34b_b79k,0.300537109375,v2.1,1.1183067560195923,ImageReward-v1.0
p7007,7006,6,2,"Handsome werelizard with intricate reptile skin, set in a detailed swamp landscape, bathed in dark, magical night light, highly detailed digital art, sharp focus, elegant and matte, inspired by WLOP, Artgerm, Greg Rutkowski, and Alphonse Mucha, masterpiece.",bottom,7018347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7007__seed_7018347.png,14.250037,ok,34.56406021118164,ViT-B-32/laion2b_s34b_b79k,0.308349609375,v2.1,1.6171934604644775,ImageReward-v1.0
p7008,7007,7,2,"a colossal neon-lit airship hovering above a dystopian city, cybernetic gears and holographic displays, by a professional neonpunk artist, trending on ArtStation",bottom,7019347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7008__seed_7019347.png,14.439271,ok,36.95055770874024,ViT-B-32/laion2b_s34b_b79k,0.300048828125,v2.1,1.8794926404953003,ImageReward-v1.0
p7009,7008,8,2,"Giancarlo Esposito as Dhalsim, 8-bit jump kick, pixel art, vibrant color palette, retro gaming style, dynamic perspective, sharp focus, high resolution",bottom,7020347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7009__seed_7020347.png,14.302378,ok,36.64567947387695,ViT-B-32/laion2b_s34b_b79k,0.303466796875,v2.1,1.8879411220550537,ImageReward-v1.0
p7010,7009,9,2,"8-bit Mexican pueblo in lush valley, pixelated colors, retro gaming feel",bottom,7021347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_7/images/p7010__seed_7021347.png,14.300257,ok,39.174198150634766,ViT-B-32/laion2b_s34b_b79k,0.291748046875,v2.1,1.859178066253662,ImageReward-v1.0
