prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p1001,1000,0,3,"oil painting of people in a meeting room, seated around a table, their faces illuminated by the glow of a presentation on a big tv screen, brushstrokes capturing the subtle play of light and shadow",top,1012348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1001__seed_1012348.png,18.200521,ok
p1002,1001,1,3,"a digital fantasy humanoid ratfolk dressed like a rapper, wearing a cap and a fur coat, inspired by digital art, with vibrant colors, sleek modern textures, and a dynamic perspective, set in a misty ambiance with soft golden hour light, high resolution, photorealistic, sharp focus",top,1013348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1002__seed_1013348.png,14.241255,ok
p1003,1002,2,3,"Futuristic McDonald's in cyberpunk style with space station, droids, people, neon lights, and sleek architecture.",top,1014348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1003__seed_1014348.png,14.297238,ok
p1004,1003,3,3,"a butterfly with exaggerated wings, vibrant colors, soft golden hour light, dreamy atmosphere, high resolution, anime key visual",top,1015348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1004__seed_1015348.png,14.347137,ok
p1005,1004,4,3,"pixel art, closeup portrait of a shaggy cyberpunk entertainer, blond hair, pixelated holograms, dramatic pixel light, city background, sunset, dystopian setting, high contrast, sharp focus, neuromancer, henry dorsett case, 8-bit, retro futurism, low-res, vibrant color palette, digital art",top,1016348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1005__seed_1016348.png,14.410469,ok
p1006,1005,5,3,"a pile of cash on a stone floor, anime key visual, vibrant color palette, dynamic shadows, exaggerated expressions, intricate details, sleek lines, dramatic chiaroscuro lighting, high resolution, sharp focus",top,1017348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1006__seed_1017348.png,14.731143,ok
p1007,1006,6,3,"Highly detailed 3D model of several medieval ships ablaze, dark smoke columns ascending, fiery backdrop, stormy atmosphere, dark storm clouds overhead, fog, moody cinematic lighting, atmospheric, rich textures, high resolution, sharp focus, dramatic chiaroscuro, complementary colors, dynamic perspective, misty ambiance, serene mood, dark",top,1018348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1007__seed_1018348.png,14.802464,ok
p1008,1007,7,3,"Turkish woman with a graceful cat, captured in a delicate pencil sketch, emphasizing soft lines, gentle shading, and intricate details, with a serene mood and high resolution.",top,1019348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1008__seed_1019348.png,14.49956,ok
p1009,1008,8,3,"a woman with a dog puppet and a cat puppet, in a vibrant anime style, with dynamic expressions, intricate details, and a richly textured background, under soft golden hour light, capturing a key visual for a captivating story",top,1020348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1009__seed_1020348.png,14.595434,ok
p1010,1009,9,3,"Vibrant anime portrait of Ben Shapiro as a sigma male, gigachad, with medium black hair, Nordic crown, black luxurious suit, fantasy style, highly detailed, bright colors, expressive eyes.",top,1021348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1010__seed_1021348.png,14.934502,ok
p1011,1010,10,3,"3D octane render, ancient celestial white and gold arch in center of cobblestone courtyard, hyperrealistic textures, soft golden hour light, volumetric lighting, cinematic shadows, high resolution, sharp focus",top,1022348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1011__seed_1022348.png,14.84774,ok
p1012,1011,11,3,"A pixelated anthropomorphic wolf, adorned with intricate celestial patterns, bridges the earthly and cosmic realms in a low-res digital landscape with a vibrant color palette and ethereal glow.",top,1023348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1012__seed_1023348.png,14.555163,ok
p1013,1012,12,3,"A highly detailed digital art depiction of a dog presenting an apple to a squirrel, with intricate textures and vibrant, lifelike colors.",top,1024348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1013__seed_1024348.png,14.53655,ok
p1014,1013,13,3,"Manga-style 3/4 portrait of Dr. Albert Hofmann, with fractal molecules in the background. Cinematic scene, volumetric lighting, golden ratio composition. Hyper-detailed, sci-fi, fantasy elements.",top,1025348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1014__seed_1025348.png,14.553123,ok
p1015,1014,14,3,"Manga illustration of a figure holding floral sunglasses, surrounded by a vibrant, abstract landscape.",top,1026348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1015__seed_1026348.png,14.644848,ok
p1016,1015,15,3,"A highly detailed anime scene of a wet, winding road with intricate water droplets, surrounded by lush tomato plants with rich textures, leading into a mysterious, fog-clad sky with an ethereal glow, exuding a serene mood.",top,1027348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1016__seed_1027348.png,14.544832,ok
p1017,1016,16,3,"a luminous fantasy city within a cavern, sleek glass structures, graceful bridges, digital art, painterly style, cold blue hues, rain, moody night scene, soft golden hour light, ethereal glow, high resolution, detailed, trending on artstation",top,1028348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1017__seed_1028348.png,14.542869,ok
p1018,1017,17,3,"neon-drenched cyberpunk bat with shimmering amethyst wings, glowing golden flowers and neon fireflies floating around, vibrant neon glass windows, concept art, sharp focus, electric colors, soft golden hour light, dynamic perspective, by Tom Bagshaw, Anato Finnstark, and Greg Rutkowski",top,1029348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1018__seed_1029348.png,14.855155,ok
p1019,1018,18,3,"An ethereal pink leather Coach handbag, its white logo glowing softly, floating in a mystical mist.",top,1030348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1019__seed_1030348.png,14.715328,ok
p1020,1019,19,3,"A space elevator with Art Nouveau style, featuring flowing lines and floral patterns.",top,1031348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1020__seed_1031348.png,14.507259,ok
p1021,1020,20,3,"A majestic glass jar, illuminated by ethereal light, cradles a delicate Chinese temple, blending timeless tradition with modern elegance, evoking a sense of romantic wonder.",top,1032348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1021__seed_1032348.png,14.516176,ok
p1022,1021,21,3,"roger federer, tennis hero, dynamic pose, elegant lines, vibrant colors, intricate vector patterns, futuristic fantasy elements, by loish, alphonse mucha, greg rutkowski",top,1033348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1022__seed_1033348.png,14.565436,ok
p1023,1022,22,3,"Pixel art portrait of Jax Teller, muscular torso, blocky details, digital pixel art, sharp focus, 8-bit style, vibrant colors, retro gaming aesthetics, high resolution, dynamic perspective, energetic atmosphere",top,1034348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1023__seed_1034348.png,14.730642,ok
p1024,1023,23,3,"8-bit aircraft carrier USS Nimitz stranded in a pixelated tropical forest, overgrown with blocky vegetation and hanging pixel vines, post-apocalyptic, dark, gritty, intricate details, volumetric lighting, sharp focus, high resolution, cover illustration, concept art, trending on ArtStation, 8k",top,1035348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1024__seed_1035348.png,14.507839,ok
p1025,1024,24,3,"3D digital art of an open field with ruined dieselpunk orcish tanks in the background, dramatic chiaroscuro lighting, intricate details, sharp focus, vibrant color palette, by Makoto Shinkai, Akihiko Yoshida, Hidari, and Wlop",top,1036348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1025__seed_1036348.png,14.512447,ok
p1026,1025,25,3,"a boy with spiky hair and wide eyes, walking to school, manga style, iconic pose, vibrant color palette, dynamic background, soft golden hour light, sharp focus",top,1037348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1026__seed_1037348.png,14.551369,ok
p1027,1026,26,3,"world's most expensive opal stone, 3D octane render, intricate fractal patterns, elegant design, hyper-realistic, soft golden hour light, dynamic perspective, high resolution, by Greg Rutkowski, inspired by Hieronymus Bosch",top,1038348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1027__seed_1038348.png,14.630539,ok
p1028,1027,27,3,"Two pixelated figures stand together, silhouetted against a vibrant sunset with soft golden hour light, overlooking a pixelated harbor and city skyline with rich textures and dynamic perspective.",top,1039348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1028__seed_1039348.png,14.511616,ok
p1029,1028,28,3,"kangal dog with radiant fur, mystical eyes, and a glowing aura, set in a magical forest under an enchanted moonlight, surrounded by luminescent flora and a starry sky, ethereal background, high resolution, photorealistic, otherworldly elegance",top,1040348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1029__seed_1040348.png,14.916014,ok
p1030,1029,29,3,"an owl family in a neon-lit, ultra-detailed cyber forest, with glowing circuits and vibrant neon colors",top,1041348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1030__seed_1041348.png,14.513177,ok
p1031,1030,30,3,"A manga-style cat leaping with dynamic lines, about to land on a table.",top,1042348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1031__seed_1042348.png,14.645116,ok
p1032,1031,31,3,"8-bit pixel art of a panda mad scientist mixing sparkling chemicals, vibrant colors, retro game aesthetics, dynamic perspective, energetic atmosphere, sharp focus",top,1043348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1032__seed_1043348.png,14.510457,ok
p1033,1032,32,3,"one pixelated purple potion in a round bottle on a cluttered brown table, papers and closed books, soft pixel sunlight from a window, atmospheric, bottle is the focus, 8-bit, retro, digital art, high resolution, vibrant color palette, dynamic perspective",top,1044348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1033__seed_1044348.png,14.735322,ok
p1034,1033,33,3,"Dia de los Muertos-themed anime poster, intricate facial details, profile picture, vibrant color palette, nostalgic vibes, artgerm style, anime aesthetics, detailed backgrounds, flat color blocks, sharp lines, soft golden hour light, dynamic perspective, rich textures",top,1045348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1034__seed_1045348.png,14.547812,ok
p1035,1034,34,3,"Manga-style portrait of Danny DeVito as a biopunk scientist with elven ears, meticulously working on intricate trinkets on a cluttered table, soft golden hour light, rich textures, vibrant color palette, high resolution, sharp focus.",top,1046348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1035__seed_1046348.png,14.612342,ok
p1036,1035,35,3,"Nicolas Cage as Groot, cutout animation, vibrant colors, flat shading, bold outlines, playful expression, detailed textures, in a whimsical forest setting, art by Ryan Lang and Brad Woodard",top,1047348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1036__seed_1047348.png,14.52146,ok
p1037,1036,36,3,"Manga-style illustration of a charismatic young man with curly hair, dressed casually, against a vibrant orange background.",top,1048348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1037__seed_1048348.png,14.865246,ok
p1038,1037,37,3,"a medieval king signing a document, cinematic high budget, close-up, ultra-detailed, symmetrical portrait, dramatic chiaroscuro lighting, rich textures, deep shadows, 8k, unreal engine, octane render, dark beauty, trending on artstation",top,1049348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1038__seed_1049348.png,14.736845,ok
p1039,1038,38,3,"Fantasy knight in intricate azure wolf-themed armor, standing under a full moon in a misty forest, epic D&D scene, highly detailed concept art, smooth lines, sharp focus, inspired by Artgerm, Greg Rutkowski, and Alphonse Mucha, monster hunter style, vibrant color palette, dynamic perspective.",top,1050348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1039__seed_1050348.png,14.525119,ok
p1040,1039,39,3,"Digital matte painting: mature, bearded soldier in uniform, desert landscape with distant city, purple lighting, intricate details.",top,1051348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1040__seed_1051348.png,14.524931,ok
p1041,1040,40,3,"cinematic close-up of a vending machine in an abandoned shopping mall, enveloped by overgrown trees and flowers, moonlit night, soft rays of moonlight casting deep shadows, emotional atmosphere, intricate details, hyperrealistic, 8k, by greg rutkowski, by wlop, by artgerm",top,1052348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1041__seed_1052348.png,14.518387,ok
p1042,1041,41,3,"Anime key visual of Taylor Swift with vibrant colors, stylized eyes, dynamic pose, detailed hair, soft shading, symbolic background, single head, digital art.",top,1053348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1042__seed_1053348.png,14.766514,ok
p1043,1042,42,3,"3D monkeys programming supercomputers in the jungle, volumetric rendering, high contrast, vibrant colors, sharp focus, digital art, unreal engine, octane render, matte finish, futuristic environment, intricate details, cybernetic elements, lush foliage, dynamic lighting",top,1054348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1043__seed_1054348.png,14.63555,ok
p1044,1043,43,3,"a pixel art rabbit with white fur and black-tipped ears, 8-bit, blocky, retro game style",top,1055348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1044__seed_1055348.png,14.49207,ok
p1045,1044,44,3,"Majestic grim reaper with golden scythe and cloak of fireflies, set against art nouveau stained glass with swirling flames and saintly rosace. Concept art by Tom Bagshaw, Artgerm, and Greg Rutkowski.",top,1056348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1045__seed_1056348.png,14.524572,ok
p1046,1045,45,3,"Boris Johnson as calm but serious Wolverine, vibrant manga style, shining claws, yellow X-man costume, portrait, detailed lines, bold colors, sharp focus, dynamic angles, cinematic lighting, art by artgerm and greg rutkowski",top,1057348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1046__seed_1057348.png,14.78726,ok
p1047,1046,46,3,"mural of McDonald's restaurant, intricate tessellations, sharp focus, Escher-inspired geometry, vibrant color palette, detailed facade, seamless perspective, photorealistic, high resolution, dynamic lighting",top,1058348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1047__seed_1058348.png,14.582583,ok
p1048,1047,47,3,"Pixel art tattoo of an evil horse, blocky and jagged, with a haunting, mystical aura, intricate details, and a monochromatic scheme, reminiscent of Bäckahästen and Kelpie legends, set in a misty ambiance.",top,1059348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1048__seed_1059348.png,14.507379,ok
p1049,1048,48,3,"Iconic manga illustration of vibrant wooden bee hives nestled amidst lush forest trees, with expressive bees, soft golden hour light, and a serene, harmonious atmosphere.",top,1060348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1049__seed_1060348.png,14.967654,ok
p1050,1049,49,3,"A Guinea pig riding a bike in a vibrant forest, flat colors, bold outlines.",top,1061348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1050__seed_1061348.png,14.504691,ok
p1051,1050,50,3,"a hand-drawn witch with a pointed hat and flowing robes, meticulously adding glowing, magical ingredients to her bubbling cauldron, in a whimsical Studio Ghibli style, with ambient lighting from the fire's warm glow, rich textures, and vibrant color palette, high resolution, sharp focus",top,1062348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1051__seed_1062348.png,14.695566,ok
p1052,1051,51,3,"a porsche race car with faye valentine's face spraypainted on the bonnet, captured in high-contrast, grainy CineStill style, with shallow depth of field, vibrant yet desaturated colors, and dramatic chiaroscuro lighting",top,1063348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1052__seed_1063348.png,14.697452,ok
p1053,1052,52,3,8-bit airplane tray with pixelated cheesecake and berry compote.,top,1064348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1053__seed_1064348.png,14.759754,ok
p1054,1053,53,3,"A hyper-realistic 3D model of a wombat wearing a meticulously detailed red backpack, arms raised high, with Mount Rushmore intricately rendered in the background.",top,1065348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1054__seed_1065348.png,14.517045,ok
p1055,1054,54,3,"Pixel art ramen with chicken, kamaboko, nori, scallions, and egg.",top,1066348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1055__seed_1066348.png,14.780303,ok
p1056,1055,55,3,"Neon-lit Dubai skyline at dusk, vibrant cyber streets with holographic billboards, futuristic vehicles zipping by, glowing neon signs casting an electric ambiance, cyberpunk aesthetic with high resolution and sharp focus.",top,1067348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1056__seed_1067348.png,14.685794,ok
p1057,1056,56,3,"Coffee mug floating in sky, vibrant manga style, colorful gradient, glowing aura.",top,1068348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1057__seed_1068348.png,14.505789,ok
p1058,1057,57,3,"hand-drawn animation of a furry anthro red panda sunbathing on a vibrant beach, with dynamic lines and playful shading, trending on artstation",top,1069348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1058__seed_1069348.png,14.866391,ok
p1059,1058,58,3,"A digital painting of a four-leaf clover made of water, set against a serene landscape.",top,1070348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1059__seed_1070348.png,14.506127,ok
p1060,1059,59,3,"Redhead girl with flowing, ethereal curls and freckles glowing like stars, enveloped in a dreamy, mystical aura, standing in a magical boarding school with shimmering light and floating fairies, bathed in soft golden hour light, vibrant color palette, high resolution.",top,1071348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1060__seed_1071348.png,14.503637,ok
p1061,1060,60,3,"Dwight from The Office as a Jedi, 8-bit pixel art, retro game sprite, vibrant color palette, clean lines, sharp details, nostalgic gaming aesthetic, dynamic perspective, high resolution",top,1072348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1061__seed_1072348.png,14.721595,ok
p1062,1061,61,3,"a baroque portrait of a cat-pizza, opulent gold frame, rich textures, dramatic chiaroscuro, intricate ornate details, high resolution, masterpiece painting",top,1073348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1062__seed_1073348.png,14.487563,ok
p1063,1062,62,3,"a Triceratops charging down a hill, anime key visual, dynamic lines, vibrant color palette, dramatic shadows, detailed background, wind effects, intense expression, soft golden hour light, high resolution, sharp focus",top,1074348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1063__seed_1074348.png,14.519912,ok
p1064,1063,63,3,"Enlightened monk laughing in celestial tire swing, ethereal light, intricate motifs, flowing energies, digital fantasy art, 8k.",top,1075348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1064__seed_1075348.png,14.602917,ok
p1065,1064,64,3,"neonpunk portrait of apex legends gigi hadid, intricate cybernetic details, glowing neon lights, vaporwave colors, digital painting, artstation, glamor pose, smooth gradients, sharp focus, high resolution, photorealistic, art by artgerm and greg rutkowski, artey freytag, ethereal glow, dynamic perspective",top,1076348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1065__seed_1076348.png,14.516398,ok
p1066,1065,65,3,"Iconic manga: McDonald's semitruck, sleek and muscular, with exaggerated features, dynamic lines, and bold, vibrant colors, speeding through a futuristic cityscape.",top,1077348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1066__seed_1077348.png,14.722616,ok
p1067,1066,66,3,"A majestic fox in an ethereal toga, crowned with glowing leaves, sits upright on ancient, moss-covered stone; noble, wise, in a mystical forest bathed in soft golden hour light, with rich textures and a serene mood.",top,1078348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1067__seed_1078348.png,14.542846,ok
p1068,1067,67,3,"Cristiano Ronaldo with cyberpunk implants, deep focus, intricate details, fantasy illustration, rich colors, dynamic composition, Art Nouveau influences.",top,1079348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1068__seed_1079348.png,15.027093,ok
p1069,1068,68,3,"A room with two chairs and a high-resolution photo of the Statue of Liberty, taken during the golden hour, highlighting the statue's texture and detail.",top,1080348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1069__seed_1080348.png,14.505115,ok
