prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p1001,1000,0,3,"oil painting of people in a meeting room, seated around a table, their faces illuminated by the glow of a presentation on a big tv screen, brushstrokes capturing the subtle play of light and shadow",top,1012348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1001__seed_1012348.png,18.200521,ok,37.63452911376953,ViT-B-32/laion2b_s34b_b79k,0.262939453125,v2.1,1.2773466110229492,ImageReward-v1.0
p1002,1001,1,3,"a digital fantasy humanoid ratfolk dressed like a rapper, wearing a cap and a fur coat, inspired by digital art, with vibrant colors, sleek modern textures, and a dynamic perspective, set in a misty ambiance with soft golden hour light, high resolution, photorealistic, sharp focus",top,1013348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1002__seed_1013348.png,14.241255,ok,38.42757797241211,ViT-B-32/laion2b_s34b_b79k,0.372802734375,v2.1,1.6885544061660767,ImageReward-v1.0
p1003,1002,2,3,"Futuristic McDonald's in cyberpunk style with space station, droids, people, neon lights, and sleek architecture.",top,1014348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1003__seed_1014348.png,14.297238,ok,43.1010856628418,ViT-B-32/laion2b_s34b_b79k,0.32861328125,v2.1,1.859533667564392,ImageReward-v1.0
p1004,1003,3,3,"a butterfly with exaggerated wings, vibrant colors, soft golden hour light, dreamy atmosphere, high resolution, anime key visual",top,1015348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1004__seed_1015348.png,14.347137,ok,36.40437698364258,ViT-B-32/laion2b_s34b_b79k,0.377197265625,v2.1,1.7585088014602661,ImageReward-v1.0
p1005,1004,4,3,"pixel art, closeup portrait of a shaggy cyberpunk entertainer, blond hair, pixelated holograms, dramatic pixel light, city background, sunset, dystopian setting, high contrast, sharp focus, neuromancer, henry dorsett case, 8-bit, retro futurism, low-res, vibrant color palette, digital art",top,1016348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1005__seed_1016348.png,14.410469,ok,44.020355224609375,ViT-B-32/laion2b_s34b_b79k,0.36279296875,v2.1,1.287843108177185,ImageReward-v1.0
p1006,1005,5,3,"a pile of cash on a stone floor, anime key visual, vibrant color palette, dynamic shadows, exaggerated expressions, intricate details, sleek lines, dramatic chiaroscuro lighting, high resolution, sharp focus",top,1017348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1006__seed_1017348.png,14.731143,ok,47.15357208251953,ViT-B-32/laion2b_s34b_b79k,0.261962890625,v2.1,1.2624906301498413,ImageReward-v1.0
p1007,1006,6,3,"Highly detailed 3D model of several medieval ships ablaze, dark smoke columns ascending, fiery backdrop, stormy atmosphere, dark storm clouds overhead, fog, moody cinematic lighting, atmospheric, rich textures, high resolution, sharp focus, dramatic chiaroscuro, complementary colors, dynamic perspective, misty ambiance, serene mood, dark",top,1018348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1007__seed_1018348.png,14.802464,ok,39.56855010986328,ViT-B-32/laion2b_s34b_b79k,0.31103515625,v2.1,1.6634737253189087,ImageReward-v1.0
p1008,1007,7,3,"Turkish woman with a graceful cat, captured in a delicate pencil sketch, emphasizing soft lines, gentle shading, and intricate details, with a serene mood and high resolution.",top,1019348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1008__seed_1019348.png,14.49956,ok,40.54796600341797,ViT-B-32/laion2b_s34b_b79k,0.338134765625,v2.1,1.641216516494751,ImageReward-v1.0
p1009,1008,8,3,"a woman with a dog puppet and a cat puppet, in a vibrant anime style, with dynamic expressions, intricate details, and a richly textured background, under soft golden hour light, capturing a key visual for a captivating story",top,1020348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1009__seed_1020348.png,14.595434,ok,39.81980514526367,ViT-B-32/laion2b_s34b_b79k,0.28173828125,v2.1,0.8201894760131836,ImageReward-v1.0
p1010,1009,9,3,"Vibrant anime portrait of Ben Shapiro as a sigma male, gigachad, with medium black hair, Nordic crown, black luxurious suit, fantasy style, highly detailed, bright colors, expressive eyes.",top,1021348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_1/images/p1010__seed_1021348.png,14.934502,ok,37.923526763916016,ViT-B-32/laion2b_s34b_b79k,0.317626953125,v2.1,1.1670775413513184,ImageReward-v1.0
