prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p3001,3000,0,3,"Illustration of New York City skyline with intricate lines and shading, showcasing iconic buildings and busy streets.",top,3012348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3001__seed_3012348.png,14.509004,ok,31.62437629699707,ViT-B-32/laion2b_s34b_b79k,0.2802734375,v2.1,0.7373273968696594,ImageReward-v1.0
p3002,3001,1,3,"Toothless, a playful claymation dragon, exploring a whimsical world.",top,3013348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3002__seed_3013348.png,14.595602,ok,33.660484313964844,ViT-B-32/laion2b_s34b_b79k,0.3466796875,v2.1,1.894389271736145,ImageReward-v1.0
p3003,3002,2,3,A pixelated autumn tree on a yellow field under a blue sky.,top,3014348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3003__seed_3014348.png,14.117887,ok,43.26190948486328,ViT-B-32/laion2b_s34b_b79k,0.348388671875,v2.1,1.8775843381881714,ImageReward-v1.0
p3004,3003,3,3,"A weathered Star Wars helmet and armor set, bathed in the vibrant neon glow of a futuristic city, with intricate details and a mysterious, dark atmosphere.",top,3015348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3004__seed_3015348.png,14.332986,ok,34.837825775146484,ViT-B-32/laion2b_s34b_b79k,0.31884765625,v2.1,1.233250617980957,ImageReward-v1.0
p3005,3004,4,3,"Vibrant anime sunrise over Austin's bustling downtown, with colorful neon lights casting soft glows, dynamic cityscape, and high-resolution details.",top,3016348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3005__seed_3016348.png,14.246086,ok,28.80647850036621,ViT-B-32/laion2b_s34b_b79k,0.283203125,v2.1,1.256691336631775,ImageReward-v1.0
p3006,3005,5,3,"Cinematic moody: A lone figure stands under a dim streetlight in a misty, rain-soaked alley, the light casting long shadows and reflecting off the wet cobblestones, captured in a high-contrast, grainy film style.",top,3017348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3006__seed_3017348.png,14.483781,ok,36.57041549682617,ViT-B-32/laion2b_s34b_b79k,0.253173828125,v2.1,1.752522587776184,ImageReward-v1.0
p3007,3006,6,3,"Shanghai by Neon Light, cinematic, grainy, dreamy, neon-lit streets, rain-soaked, bustling, 8k, concept art, trending on ArtStation",top,3018348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3007__seed_3018348.png,14.31049,ok,34.083927154541016,ViT-B-32/laion2b_s34b_b79k,0.312255859375,v2.1,1.7272273302078247,ImageReward-v1.0
p3008,3007,7,3,"cinematic, grainy, sarah shahi from last of us, intricate, elegant, highly detailed, digital painting, smooth, sharp focus, illustration, art by artgerm and greg rutkowski, film noir lighting, textured grain, dynamic shadows",top,3019348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3008__seed_3019348.png,14.476959,ok,36.73667144775391,ViT-B-32/laion2b_s34b_b79k,0.282958984375,v2.1,0.6442661881446838,ImageReward-v1.0
p3009,3008,8,3,"mature Toothless with cybernetic enhancements, neon-lit streets, vibrant glow, cinematic angles, futuristic cityscape, ethereal glow, high resolution, blender render, unreal engine",top,3020348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3009__seed_3020348.png,14.357868,ok,33.453548431396484,ViT-B-32/laion2b_s34b_b79k,0.33349609375,v2.1,1.9241139888763428,ImageReward-v1.0
p3010,3009,9,3,"elon musk as iron man, smiling, anime key visual, vibrant color palette, dynamic pose, sharp lines, detailed mechanical suit, cinematic lighting, dramatic shadows, smooth gradients, anime-style eyes, high resolution, photorealistic, digital illustration",top,3021348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3010__seed_3021348.png,14.439813,ok,42.75942611694336,ViT-B-32/laion2b_s34b_b79k,0.337158203125,v2.1,1.8799000978469849,ImageReward-v1.0
p3011,3010,10,3,"A vector illustration of a starry indigo sky above a vast desert, featuring a large, central head sculpture with intricate details, observed by a cloaked figure in a dramatic chiaroscuro lighting, with a serene mood and sharp focus.",top,3022348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3011__seed_3022348.png,14.372712,ok,34.883827209472656,ViT-B-32/laion2b_s34b_b79k,0.308837890625,v2.1,1.6180121898651123,ImageReward-v1.0
p3012,3011,11,3,"Vibrant arcade machine with neon colors, sleek lines, and futuristic interface.",top,3023348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3012__seed_3023348.png,14.387122,ok,34.616390228271484,ViT-B-32/laion2b_s34b_b79k,0.32177734375,v2.1,1.5164514780044556,ImageReward-v1.0
p3013,3012,12,3,"Claymation: A whimsical figure with exaggerated features, moving through a vibrant landscape with a bouncy gait.",top,3024348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3013__seed_3024348.png,14.388062,ok,40.91746520996094,ViT-B-32/laion2b_s34b_b79k,0.30224609375,v2.1,1.7462745904922485,ImageReward-v1.0
p3014,3013,13,3,"Minimalist bonsai fruit tree with ripe oranges, vibrant color palette, soft golden hour light, clean lines, editorial illustration, trending on ArtStation, modern minimalism, high resolution, sharp focus",top,3025348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3014__seed_3025348.png,14.77663,ok,39.47027969360352,ViT-B-32/laion2b_s34b_b79k,0.3583984375,v2.1,1.7482184171676636,ImageReward-v1.0
p3015,3014,14,3,"tabletop game board, fantasy scene, intricate details, gouache painting, smooth gradients, vibrant color palette, front view, rich textures, delicate brushstrokes, high resolution, sharp focus, ethereal glow",top,3026348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_3/images/p3015__seed_3026348.png,14.411026,ok,42.35785675048828,ViT-B-32/laion2b_s34b_b79k,0.24658203125,v2.1,0.3505701422691345,ImageReward-v1.0
