prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p5001,5000,0,4,"anime combat fighter in a rain-soaked street battle, dark city, neon light reflections, pillars of light, dynamic action, Studio Ghibli style",bottom,5012349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5001__seed_5012349.png,14.141962,ok,41.612403869628906,ViT-B-32/laion2b_s34b_b79k,0.31494140625,v2.1,0.8050591349601746,ImageReward-v1.0
p5002,5001,1,4,"four teacups surrounding a kettle, digital matte painting, smooth gradients, intricate textures, ethereal golden light, seamless blend of reality and fantasy, high resolution, dynamic perspective",bottom,5013349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5002__seed_5013349.png,13.903702,ok,34.434967041015625,ViT-B-32/laion2b_s34b_b79k,0.342041015625,v2.1,1.3739159107208252,ImageReward-v1.0
p5003,5002,2,4,A vibrant winter market bustling under a pixelated sun.,bottom,5014349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5003__seed_5014349.png,13.96308,ok,44.23146057128906,ViT-B-32/laion2b_s34b_b79k,0.357177734375,v2.1,1.8077845573425293,ImageReward-v1.0
p5004,5003,3,4,"cutout animation of a studious scene, vibrant colors, flat shapes, minimalist details, wallpaper for exam study leave",bottom,5015349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5004__seed_5015349.png,14.001656,ok,32.32338333129883,ViT-B-32/laion2b_s34b_b79k,0.265869140625,v2.1,1.5476328134536743,ImageReward-v1.0
p5005,5004,4,4,"Helmet, enchanted dragon armor, tattered magical cape, glowing dragon sword, monster hunter style.",bottom,5016349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5005__seed_5016349.png,14.066141,ok,35.95020294189453,ViT-B-32/laion2b_s34b_b79k,0.33984375,v2.1,1.4650934934616089,ImageReward-v1.0
p5006,5005,5,4,"cinematic portrait of a young tempest priest, d&d character, gradient white to cyan background, bubbles and water effects, high production value, detailed lighting, dramatic shadows, 4K resolution, professional cinematography",bottom,5017349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5006__seed_5017349.png,14.101716,ok,36.12969207763672,ViT-B-32/laion2b_s34b_b79k,0.350830078125,v2.1,1.2283265590667725,ImageReward-v1.0
p5007,5006,6,4,"a 1980s sci-fi double door, photo realistic portrait, 8k, detailed textures, cinematic lighting, hyper-realistic, by Ron Cobb, Artgerm, and Greg Rutkowski",bottom,5018349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5007__seed_5018349.png,14.152874,ok,35.27073287963867,ViT-B-32/laion2b_s34b_b79k,0.2275390625,v2.1,0.5120908617973328,ImageReward-v1.0
p5008,5007,7,4,"Squirrel/tiger, magic the gathering, D&D, fantasy, cinematic bokeh, centered, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, volumetric lighting, epic composition, 8k, art by Akihiko Yoshida, Greg Rutkowski, and Craig Mullins, oil painting, cgsociety",bottom,5019349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5008__seed_5019349.png,14.179716,ok,32.48527145385742,ViT-B-32/laion2b_s34b_b79k,0.316650390625,v2.1,0.2753705680370331,ImageReward-v1.0
p5009,5008,8,4,"A cozy home studio bathed in soft golden hour light, a focused seamstress in a radiant yellow dress works meticulously with her intricate sewing machine, rendered in hyper-realistic 3D with octane render, high resolution, and rich textures.",bottom,5020349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5009__seed_5020349.png,14.190128,ok,40.2657585144043,ViT-B-32/laion2b_s34b_b79k,0.380615234375,v2.1,1.9529836177825928,ImageReward-v1.0
p5010,5009,9,4,"cinematic, grainy, modular sci-fi solar air monitor, high-quality concept art, realistic, detailed, atmospheric lighting, depth of field",bottom,5021349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5010__seed_5021349.png,14.207956,ok,32.77179718017578,ViT-B-32/laion2b_s34b_b79k,0.255126953125,v2.1,-0.27075833082199097,ImageReward-v1.0
p5011,5010,10,4,"the mother of dragons, cinematic, grainy, dramatic lighting, shadows, epic scale, textured, dynamic composition",bottom,5022349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5011__seed_5022349.png,14.243755,ok,31.397979736328125,ViT-B-32/laion2b_s34b_b79k,0.29443359375,v2.1,0.6646533608436584,ImageReward-v1.0
p5012,5011,11,4,"ethereal energy, swirling magical auras, luminous orbs, enchanted forest, twilight glow, soft golden hour light, vibrant color palette, rich textures, photorealistic, serene mood",bottom,5023349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5012__seed_5023349.png,14.246201,ok,34.639610290527344,ViT-B-32/laion2b_s34b_b79k,0.315185546875,v2.1,0.30867326259613037,ImageReward-v1.0
p5013,5012,12,4,"vector illustration of a sleek, metallic spaceship with streamlined contours and futuristic details, set against a gradient space backdrop",bottom,5024349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5013__seed_5024349.png,14.188089,ok,39.2891960144043,ViT-B-32/laion2b_s34b_b79k,0.291015625,v2.1,0.36234283447265625,ImageReward-v1.0
p5014,5013,13,4,"""Striking dual profile faces in vivid color symmetry, illustrated with precise scientific accuracy on a stark white backdrop.""",bottom,5025349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5014__seed_5025349.png,14.206118,ok,37.4514274597168,ViT-B-32/laion2b_s34b_b79k,0.30712890625,v2.1,-0.025850817561149597,ImageReward-v1.0
p5015,5014,14,4,"omnipotent phoenix, dnd character portrait, full body, digital art, vivid colors, intricate details, glowing aura, fantasy illustration, high-resolution, Unreal Engine 5, global illumination, ray tracing, HDR, rpg, lotr, concept art, artstation, deviantart",bottom,5026349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5015__seed_5026349.png,14.205409,ok,37.991153717041016,ViT-B-32/laion2b_s34b_b79k,0.32763671875,v2.1,1.231808066368103,ImageReward-v1.0
p5016,5015,15,4,"highly detailed 3D model of toy cars, intricate textures, soft golden hour light, precise shadows, high resolution, dynamic perspective",bottom,5027349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_5/images/p5016__seed_5027349.png,14.17749,ok,35.730281829833984,ViT-B-32/laion2b_s34b_b79k,0.3349609375,v2.1,1.439369559288025,ImageReward-v1.0
