prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p3001,3000,0,0,"Illustration of New York City skyline with intricate lines and shading, showcasing iconic buildings and busy streets.",top,3012345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3001__seed_3012345.png,15.858037,ok,33.22023010253906,ViT-B-32/laion2b_s34b_b79k,0.250244140625,v2.1,0.13916708528995514,ImageReward-v1.0
p3002,3001,1,0,"Toothless, a playful claymation dragon, exploring a whimsical world.",top,3013345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3002__seed_3013345.png,14.196405,ok,37.42716217041016,ViT-B-32/laion2b_s34b_b79k,0.337890625,v2.1,1.8655275106430054,ImageReward-v1.0
p3003,3002,2,0,A pixelated autumn tree on a yellow field under a blue sky.,top,3014345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3003__seed_3014345.png,14.363215,ok,44.088626861572266,ViT-B-32/laion2b_s34b_b79k,0.356201171875,v2.1,1.6978431940078735,ImageReward-v1.0
p3004,3003,3,0,"A weathered Star Wars helmet and armor set, bathed in the vibrant neon glow of a futuristic city, with intricate details and a mysterious, dark atmosphere.",top,3015345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3004__seed_3015345.png,14.38204,ok,33.956085205078125,ViT-B-32/laion2b_s34b_b79k,0.268310546875,v2.1,0.18520024418830872,ImageReward-v1.0
p3005,3004,4,0,"Vibrant anime sunrise over Austin's bustling downtown, with colorful neon lights casting soft glows, dynamic cityscape, and high-resolution details.",top,3016345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3005__seed_3016345.png,14.428543,ok,29.7640323638916,ViT-B-32/laion2b_s34b_b79k,0.253662109375,v2.1,1.0692867040634155,ImageReward-v1.0
p3006,3005,5,0,"Cinematic moody: A lone figure stands under a dim streetlight in a misty, rain-soaked alley, the light casting long shadows and reflecting off the wet cobblestones, captured in a high-contrast, grainy film style.",top,3017345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3006__seed_3017345.png,14.479676,ok,37.8950424194336,ViT-B-32/laion2b_s34b_b79k,0.269287109375,v2.1,1.8409394025802612,ImageReward-v1.0
p3007,3006,6,0,"Shanghai by Neon Light, cinematic, grainy, dreamy, neon-lit streets, rain-soaked, bustling, 8k, concept art, trending on ArtStation",top,3018345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3007__seed_3018345.png,14.517705,ok,39.292179107666016,ViT-B-32/laion2b_s34b_b79k,0.30029296875,v2.1,1.5534043312072754,ImageReward-v1.0
p3008,3007,7,0,"cinematic, grainy, sarah shahi from last of us, intricate, elegant, highly detailed, digital painting, smooth, sharp focus, illustration, art by artgerm and greg rutkowski, film noir lighting, textured grain, dynamic shadows",top,3019345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3008__seed_3019345.png,14.990281,ok,36.654930114746094,ViT-B-32/laion2b_s34b_b79k,0.3056640625,v2.1,0.9336362481117249,ImageReward-v1.0
p3009,3008,8,0,"mature Toothless with cybernetic enhancements, neon-lit streets, vibrant glow, cinematic angles, futuristic cityscape, ethereal glow, high resolution, blender render, unreal engine",top,3020345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3009__seed_3020345.png,14.566789,ok,34.89899063110352,ViT-B-32/laion2b_s34b_b79k,0.355224609375,v2.1,1.9038245677947998,ImageReward-v1.0
p3010,3009,9,0,"elon musk as iron man, smiling, anime key visual, vibrant color palette, dynamic pose, sharp lines, detailed mechanical suit, cinematic lighting, dramatic shadows, smooth gradients, anime-style eyes, high resolution, photorealistic, digital illustration",top,3021345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_3/images/p3010__seed_3021345.png,14.559652,ok,42.04621124267578,ViT-B-32/laion2b_s34b_b79k,0.317138671875,v2.1,1.2713266611099243,ImageReward-v1.0
