prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p1001,1000,0,0,"oil painting of people in a meeting room, seated around a table, their faces illuminated by the glow of a presentation on a big tv screen, brushstrokes capturing the subtle play of light and shadow",top,1012345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1001__seed_1012345.png,15.38589,ok
p1002,1001,1,0,"a digital fantasy humanoid ratfolk dressed like a rapper, wearing a cap and a fur coat, inspired by digital art, with vibrant colors, sleek modern textures, and a dynamic perspective, set in a misty ambiance with soft golden hour light, high resolution, photorealistic, sharp focus",top,1013345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1002__seed_1013345.png,14.0126,ok
p1003,1002,2,0,"Futuristic McDonald's in cyberpunk style with space station, droids, people, neon lights, and sleek architecture.",top,1014345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1003__seed_1014345.png,14.123195,ok
p1004,1003,3,0,"a butterfly with exaggerated wings, vibrant colors, soft golden hour light, dreamy atmosphere, high resolution, anime key visual",top,1015345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1004__seed_1015345.png,14.220318,ok
p1005,1004,4,0,"pixel art, closeup portrait of a shaggy cyberpunk entertainer, blond hair, pixelated holograms, dramatic pixel light, city background, sunset, dystopian setting, high contrast, sharp focus, neuromancer, henry dorsett case, 8-bit, retro futurism, low-res, vibrant color palette, digital art",top,1016345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1005__seed_1016345.png,14.316281,ok
p1006,1005,5,0,"a pile of cash on a stone floor, anime key visual, vibrant color palette, dynamic shadows, exaggerated expressions, intricate details, sleek lines, dramatic chiaroscuro lighting, high resolution, sharp focus",top,1017345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1006__seed_1017345.png,14.369385,ok
p1007,1006,6,0,"Highly detailed 3D model of several medieval ships ablaze, dark smoke columns ascending, fiery backdrop, stormy atmosphere, dark storm clouds overhead, fog, moody cinematic lighting, atmospheric, rich textures, high resolution, sharp focus, dramatic chiaroscuro, complementary colors, dynamic perspective, misty ambiance, serene mood, dark",top,1018345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1007__seed_1018345.png,14.401491,ok
p1008,1007,7,0,"Turkish woman with a graceful cat, captured in a delicate pencil sketch, emphasizing soft lines, gentle shading, and intricate details, with a serene mood and high resolution.",top,1019345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1008__seed_1019345.png,14.435067,ok
p1009,1008,8,0,"a woman with a dog puppet and a cat puppet, in a vibrant anime style, with dynamic expressions, intricate details, and a richly textured background, under soft golden hour light, capturing a key visual for a captivating story",top,1020345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1009__seed_1020345.png,14.458325,ok
p1010,1009,9,0,"Vibrant anime portrait of Ben Shapiro as a sigma male, gigachad, with medium black hair, Nordic crown, black luxurious suit, fantasy style, highly detailed, bright colors, expressive eyes.",top,1021345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1010__seed_1021345.png,14.464387,ok
