prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p6001,6000,0,4,"a vibrant futuristic city at dusk, Ektachrome film, vivid colors, sharp contrasts, dynamic lighting, neon highlights, sleek modern architecture, bustling streets, photorealistic, high resolution, energetic atmosphere",bottom,6012349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6001__seed_6012349.png,14.395622,ok,34.84286117553711,ViT-B-32/laion2b_s34b_b79k,0.30859375,v2.1,1.4836481809616089,ImageReward-v1.0
p6002,6001,1,4,"a chinchilla as dhalsim from street fighter, captured in vivid, high-contrast Ektar film, 4k, ultra-realistic, detailed focus, with dramatic chiaroscuro lighting, dynamic perspective, and rich textures, by artgerm and greg rutkowski",bottom,6013349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6002__seed_6013349.png,14.104459,ok,24.756650924682617,ViT-B-32/laion2b_s34b_b79k,0.32958984375,v2.1,1.4459376335144043,ImageReward-v1.0
p6003,6002,2,4,"danny devito as gimli, manga style, detailed linework, dynamic poses, expressive eyes, vibrant colors, soft golden hour light, high resolution, trending on pixiv",bottom,6014349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6003__seed_6014349.png,14.167562,ok,31.407638549804688,ViT-B-32/laion2b_s34b_b79k,0.2493896484375,v2.1,1.1134074926376343,ImageReward-v1.0
p6004,6003,3,4,"inside a narrow, rusted corridor of an abandoned USSR uboat, dark pixelated lighting with tiny, piercing light beams, 8-bit concept art, sharp and highly detailed, pixel art style, art station trending, sergii ivanchenko, monochromatic scheme, high resolution, dynamic perspective",bottom,6015349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6004__seed_6015349.png,14.316297,ok,35.949981689453125,ViT-B-32/laion2b_s34b_b79k,0.281005859375,v2.1,-0.4052291214466095,ImageReward-v1.0
p6005,6004,4,4,"Technical illustration: industrial sunset, four silhouetted figures, precise line work, detailed machinery, shadow play, soft golden hour light, rich textures, high resolution.",bottom,6016349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6005__seed_6016349.png,14.238148,ok,36.804420471191406,ViT-B-32/laion2b_s34b_b79k,0.333251953125,v2.1,1.7438602447509766,ImageReward-v1.0
p6006,6005,5,4,"A striking advertisement featuring a sleek black tower, a vibrant blue droplet, and dynamic fluorescent splatters on a bold black background.",bottom,6017349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6006__seed_6017349.png,14.250264,ok,31.677711486816406,ViT-B-32/laion2b_s34b_b79k,0.27001953125,v2.1,-0.2400818020105362,ImageReward-v1.0
p6007,6006,6,4,"Three-quarters front view of a Philippines creature, high contrast, grainy shot, deep shadows, vintage film, dark background.",bottom,6018349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6007__seed_6018349.png,14.299822,ok,29.74809455871582,ViT-B-32/laion2b_s34b_b79k,0.2366943359375,v2.1,0.9949736595153809,ImageReward-v1.0
p6008,6007,7,4,"A volumetric heart made of rich, melted chocolate, with smooth, flowing surfaces, a glossy finish, and an ethereal glow, set in a soft golden hour light, with rich textures and a serene mood.",bottom,6019349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6008__seed_6019349.png,14.299657,ok,36.57100677490234,ViT-B-32/laion2b_s34b_b79k,0.295654296875,v2.1,-0.47186726331710815,ImageReward-v1.0
p6009,6008,8,4,"Photographic / CineStill 50D: powerful stylish sorcerer and cleric banishing darkness and abominations with a rainbow spell, cinematic lighting, deep shadows, vibrant colors, high contrast, sharp focus, 8k resolution, unreal engine. art by artgerm and greg rutkowski.",bottom,6020349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6009__seed_6020349.png,14.533679,ok,41.097938537597656,ViT-B-32/laion2b_s34b_b79k,0.293212890625,v2.1,1.7698092460632324,ImageReward-v1.0
p6010,6009,9,4,"A fantasy city made of cake, glowing with rich, magical colors, detailed in a hyper-realistic style, surrounded by luminous, ethereal mist, with volumetric light casting dramatic shadows, 8k ultra-detailed, cinematic 4k wallpaper, trending on ArtStation.",bottom,6021349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6010__seed_6021349.png,14.339449,ok,30.955965042114254,ViT-B-32/laion2b_s34b_b79k,0.31884765625,v2.1,1.5513931512832642,ImageReward-v1.0
p6011,6010,10,4,"A magical tome glowing with ethereal light, its pages filled with enchanted photographs that shimmer and shift, surrounded by floating runes and mystical symbols, set against a misty ambiance with vibrant color palette, high resolution, and intricate details.",bottom,6022349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6011__seed_6022349.png,14.780808,ok,38.72461318969727,ViT-B-32/laion2b_s34b_b79k,0.323974609375,v2.1,1.8882461786270142,ImageReward-v1.0
p6012,6011,11,4,"Impressionist mechas and baroque palace on an alien planet, lush vegetation with rich textures, sweeping deserts, jagged mountains, soft brushstrokes, misty fog, mystical atmosphere, vibrant color palette, by Claude Monet, artgerm, cgsociety, ryan church",bottom,6023349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6012__seed_6023349.png,14.36705,ok,35.86051940917969,ViT-B-32/laion2b_s34b_b79k,0.3251953125,v2.1,1.7636290788650513,ImageReward-v1.0
p6013,6012,12,4,"a scientist accepting an award, illustrated in a vibrant, detailed art nouveau style with intricate floral patterns and decorative borders",bottom,6024349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6013__seed_6024349.png,14.380221,ok,34.94892883300781,ViT-B-32/laion2b_s34b_b79k,0.29541015625,v2.1,1.550177812576294,ImageReward-v1.0
p6014,6013,13,4,"A dreamy, egg-shaped kaleidoscope of swirling, vibrant colors, surrounded by whimsical, floating objects like feathers and stars, against a deep, enchanted darkness with a misty ambiance and ethereal glow.",bottom,6025349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6014__seed_6025349.png,14.375546,ok,39.76461410522461,ViT-B-32/laion2b_s34b_b79k,0.35595703125,v2.1,1.1943087577819824,ImageReward-v1.0
p6015,6014,14,4,"color powder explosion in an anime key visual, vibrant particles with intricate details, sharp focus on the dynamic composition, golden ratio framing, cyberpunk elements with neon accents, futuristic baroque background with rich textures, ethereal glow, high resolution",bottom,6026349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6015__seed_6026349.png,14.377435,ok,31.53362846374512,ViT-B-32/laion2b_s34b_b79k,0.263427734375,v2.1,0.9967724084854126,ImageReward-v1.0
p6016,6015,15,4,Industrial sunset with four silhouetted figures and detailed machinery.,bottom,6027349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6016__seed_6027349.png,14.728743,ok,37.35708618164063,ViT-B-32/laion2b_s34b_b79k,0.293701171875,v2.1,1.7580355405807495,ImageReward-v1.0
p6017,6016,16,4,"Manga-style illustration of a majestic mountain, with dynamic lines and bold shading, set against a dramatic sky.",bottom,6028349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6017__seed_6028349.png,14.753451,ok,40.32222366333008,ViT-B-32/laion2b_s34b_b79k,0.2900390625,v2.1,1.3479743003845215,ImageReward-v1.0
p6018,6017,17,4,"A solitary astronaut floats in stop-motion orbit around a vivid, hand-crafted planet, casting delicate shadows against a star-studded backdrop under a soft golden hour light, with intricate details and a serene mood.",bottom,6029349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6018__seed_6029349.png,14.414974,ok,31.159883499145508,ViT-B-32/laion2b_s34b_b79k,0.29541015625,v2.1,0.8785250782966614,ImageReward-v1.0
p6019,6018,18,4,"a colossal neon-lit tree in a futuristic field, ultra-detailed cybernetic flora, neon skies, neonpunk matte painting, concept art, vibrant color palette, ethereal glow, high resolution, sharp focus, dynamic perspective",bottom,6030349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6019__seed_6030349.png,14.642387,ok,41.64963912963867,ViT-B-32/laion2b_s34b_b79k,0.35546875,v2.1,1.8741132020950317,ImageReward-v1.0
p6020,6019,19,4,"Neonpunk concept art: a vast, futuristic inner garden under a glowing, intricate dome, desolate and eerie, covered in neon-red slime, uncanny atmosphere, low light, cybernetic flora, digital painting, highly detailed, sharp focus, artstation hq",bottom,6031349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6020__seed_6031349.png,14.737849,ok,39.87722396850586,ViT-B-32/laion2b_s34b_b79k,0.296875,v2.1,1.3235453367233276,ImageReward-v1.0
p6021,6020,20,4,"Technical illustration of a cozy breakfast still life: plate with egg, toast, mushrooms, detailed wooden tones, precise shading, and technical annotations.",bottom,6032349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6021__seed_6032349.png,14.682963,ok,35.989845275878906,ViT-B-32/laion2b_s34b_b79k,0.340087890625,v2.1,0.9732434153556824,ImageReward-v1.0
p6022,6021,21,4,"Daniel Radcliffe in a monks tunic, holding a glowing fire staff, digital art, ultra-detailed, cyberpunk aesthetics, neon highlights, high contrast, dramatic chiaroscuro, sharp focus, trending on Artstation, octane render, art by Ross Tran",bottom,6033349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6022__seed_6033349.png,14.402414,ok,36.74458694458008,ViT-B-32/laion2b_s34b_b79k,0.352783203125,v2.1,1.9343937635421753,ImageReward-v1.0
p6023,6022,22,4,"Neonpunk robot app icon, ultra-detailed, vibrant neon colors, sleek glass texture, futuristic cityscape background, high contrast, sharp lines, dynamic perspective, ethereal glow.",bottom,6034349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_6/images/p6023__seed_6034349.png,14.397411,ok,38.698463439941406,ViT-B-32/laion2b_s34b_b79k,0.35107421875,v2.1,0.6053436994552612,ImageReward-v1.0
