prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p1001,1000,0,1,"oil painting of people in a meeting room, seated around a table, their faces illuminated by the glow of a presentation on a big tv screen, brushstrokes capturing the subtle play of light and shadow",top,1012346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1001__seed_1012346.png,14.342134,ok,38.42401885986328,ViT-B-32/laion2b_s34b_b79k,0.290283203125,v2.1,1.0371378660202026,ImageReward-v1.0
p1002,1001,1,1,"a digital fantasy humanoid ratfolk dressed like a rapper, wearing a cap and a fur coat, inspired by digital art, with vibrant colors, sleek modern textures, and a dynamic perspective, set in a misty ambiance with soft golden hour light, high resolution, photorealistic, sharp focus",top,1013346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1002__seed_1013346.png,14.118562,ok,39.325870513916016,ViT-B-32/laion2b_s34b_b79k,0.406005859375,v2.1,1.86530339717865,ImageReward-v1.0
p1003,1002,2,1,"Futuristic McDonald's in cyberpunk style with space station, droids, people, neon lights, and sleek architecture.",top,1014346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1003__seed_1014346.png,14.10084,ok,40.48101806640625,ViT-B-32/laion2b_s34b_b79k,0.3330078125,v2.1,1.7034904956817627,ImageReward-v1.0
p1004,1003,3,1,"a butterfly with exaggerated wings, vibrant colors, soft golden hour light, dreamy atmosphere, high resolution, anime key visual",top,1015346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1004__seed_1015346.png,14.142806,ok,33.54790115356445,ViT-B-32/laion2b_s34b_b79k,0.357421875,v2.1,1.3019212484359741,ImageReward-v1.0
p1005,1004,4,1,"pixel art, closeup portrait of a shaggy cyberpunk entertainer, blond hair, pixelated holograms, dramatic pixel light, city background, sunset, dystopian setting, high contrast, sharp focus, neuromancer, henry dorsett case, 8-bit, retro futurism, low-res, vibrant color palette, digital art",top,1016346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1005__seed_1016346.png,14.200042,ok,46.10697937011719,ViT-B-32/laion2b_s34b_b79k,0.36181640625,v2.1,1.4923685789108276,ImageReward-v1.0
p1006,1005,5,1,"a pile of cash on a stone floor, anime key visual, vibrant color palette, dynamic shadows, exaggerated expressions, intricate details, sleek lines, dramatic chiaroscuro lighting, high resolution, sharp focus",top,1017346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1006__seed_1017346.png,14.230271,ok,38.83528900146485,ViT-B-32/laion2b_s34b_b79k,0.21875,v2.1,0.6312609910964966,ImageReward-v1.0
p1007,1006,6,1,"Highly detailed 3D model of several medieval ships ablaze, dark smoke columns ascending, fiery backdrop, stormy atmosphere, dark storm clouds overhead, fog, moody cinematic lighting, atmospheric, rich textures, high resolution, sharp focus, dramatic chiaroscuro, complementary colors, dynamic perspective, misty ambiance, serene mood, dark",top,1018346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1007__seed_1018346.png,14.493463,ok,38.4051628112793,ViT-B-32/laion2b_s34b_b79k,0.332763671875,v2.1,1.5635766983032227,ImageReward-v1.0
p1008,1007,7,1,"Turkish woman with a graceful cat, captured in a delicate pencil sketch, emphasizing soft lines, gentle shading, and intricate details, with a serene mood and high resolution.",top,1019346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1008__seed_1019346.png,14.285968,ok,40.79416275024414,ViT-B-32/laion2b_s34b_b79k,0.31396484375,v2.1,1.7029978036880493,ImageReward-v1.0
p1009,1008,8,1,"a woman with a dog puppet and a cat puppet, in a vibrant anime style, with dynamic expressions, intricate details, and a richly textured background, under soft golden hour light, capturing a key visual for a captivating story",top,1020346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1009__seed_1020346.png,14.317822,ok,40.25581359863281,ViT-B-32/laion2b_s34b_b79k,0.32568359375,v2.1,1.2229710817337036,ImageReward-v1.0
p1010,1009,9,1,"Vibrant anime portrait of Ben Shapiro as a sigma male, gigachad, with medium black hair, Nordic crown, black luxurious suit, fantasy style, highly detailed, bright colors, expressive eyes.",top,1021346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_1/images/p1010__seed_1021346.png,14.343091,ok,38.2415771484375,ViT-B-32/laion2b_s34b_b79k,0.328857421875,v2.1,1.7795182466506958,ImageReward-v1.0
