prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p5001,5000,0,0,"anime combat fighter in a rain-soaked street battle, dark city, neon light reflections, pillars of light, dynamic action, Studio Ghibli style",bottom,5012345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5001__seed_5012345.png,15.951221,ok,44.15075302124024,ViT-B-32/laion2b_s34b_b79k,0.321533203125,v2.1,1.2605098485946655,ImageReward-v1.0
p5002,5001,1,0,"four teacups surrounding a kettle, digital matte painting, smooth gradients, intricate textures, ethereal golden light, seamless blend of reality and fantasy, high resolution, dynamic perspective",bottom,5013345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5002__seed_5013345.png,14.140744,ok,34.606014251708984,ViT-B-32/laion2b_s34b_b79k,0.297119140625,v2.1,0.9583614468574524,ImageReward-v1.0
p5003,5002,2,0,A vibrant winter market bustling under a pixelated sun.,bottom,5014345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5003__seed_5014345.png,14.217782,ok,41.7369499206543,ViT-B-32/laion2b_s34b_b79k,0.331787109375,v2.1,1.7031941413879395,ImageReward-v1.0
p5004,5003,3,0,"cutout animation of a studious scene, vibrant colors, flat shapes, minimalist details, wallpaper for exam study leave",bottom,5015345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5004__seed_5015345.png,14.302059,ok,37.78718948364258,ViT-B-32/laion2b_s34b_b79k,0.30322265625,v2.1,1.6027109622955322,ImageReward-v1.0
p5005,5004,4,0,"Helmet, enchanted dragon armor, tattered magical cape, glowing dragon sword, monster hunter style.",bottom,5016345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5005__seed_5016345.png,14.3054,ok,30.753341674804688,ViT-B-32/laion2b_s34b_b79k,0.312744140625,v2.1,1.2926502227783203,ImageReward-v1.0
p5006,5005,5,0,"cinematic portrait of a young tempest priest, d&d character, gradient white to cyan background, bubbles and water effects, high production value, detailed lighting, dramatic shadows, 4K resolution, professional cinematography",bottom,5017345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5006__seed_5017345.png,14.329981,ok,38.03401184082031,ViT-B-32/laion2b_s34b_b79k,0.341552734375,v2.1,0.9615104794502258,ImageReward-v1.0
p5007,5006,6,0,"a 1980s sci-fi double door, photo realistic portrait, 8k, detailed textures, cinematic lighting, hyper-realistic, by Ron Cobb, Artgerm, and Greg Rutkowski",bottom,5018345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5007__seed_5018345.png,14.350327,ok,38.01136779785156,ViT-B-32/laion2b_s34b_b79k,0.245849609375,v2.1,0.569796085357666,ImageReward-v1.0
p5008,5007,7,0,"Squirrel/tiger, magic the gathering, D&D, fantasy, cinematic bokeh, centered, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, volumetric lighting, epic composition, 8k, art by Akihiko Yoshida, Greg Rutkowski, and Craig Mullins, oil painting, cgsociety",bottom,5019345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5008__seed_5019345.png,14.377063,ok,36.39640808105469,ViT-B-32/laion2b_s34b_b79k,0.314453125,v2.1,0.7965884804725647,ImageReward-v1.0
p5009,5008,8,0,"A cozy home studio bathed in soft golden hour light, a focused seamstress in a radiant yellow dress works meticulously with her intricate sewing machine, rendered in hyper-realistic 3D with octane render, high resolution, and rich textures.",bottom,5020345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5009__seed_5020345.png,14.386967,ok,38.90886688232422,ViT-B-32/laion2b_s34b_b79k,0.398681640625,v2.1,1.9357695579528809,ImageReward-v1.0
p5010,5009,9,0,"cinematic, grainy, modular sci-fi solar air monitor, high-quality concept art, realistic, detailed, atmospheric lighting, depth of field",bottom,5021345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_5/images/p5010__seed_5021345.png,14.373806,ok,37.90150451660156,ViT-B-32/laion2b_s34b_b79k,0.262451171875,v2.1,0.10039535164833069,ImageReward-v1.0
