prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p7001,7000,0,4,"futuristic cityscape with Tadao Ando architecture, holographic elements, stylized plants, ground-level view at sunrise, foggy atmosphere, vibrant colors, manga style, detailed linework, dynamic lighting with vivid red and orange glow, cinematic angles, high contrast, 8k, hyper-detailed, trending on Artstation",bottom,7012349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7001__seed_7012349.png,14.482984,ok
p7002,7001,1,4,"In the midst of a raging storm, Charlie and Rachel race through the flooded streets of the city, dynamic anime lines and vibrant colors emphasizing their determination. They reach a devastated construction site, ready to lend their hands and restore order, under the dramatic chiaroscuro of the stormy sky.",bottom,7013349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7002__seed_7013349.png,14.022062,ok
p7003,7002,2,4,"Highly detailed 3D model of several medieval ships ablaze, dark smoke columns ascending, fiery backdrop, stormy atmosphere, dark storm clouds overhead, fog, moody cinematic lighting, atmospheric, dark",bottom,7014349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7003__seed_7014349.png,14.09886,ok
p7004,7003,3,4,"A pixelated astronaut launches into a vibrant, blocky sky.",bottom,7015349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7004__seed_7015349.png,14.141919,ok
p7005,7004,4,4,"highly detailed digital art of an anthropomorphic capybara pirate in elaborate, intricate attire, ultra realistic, 4K, octane render, soft golden hour light, rich textures, dynamic perspective, vibrant color palette, sharp focus",bottom,7016349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7005__seed_7016349.png,14.210093,ok
p7006,7005,5,4,"A digital painterly rendering of an intricate orange and gray machine with a central spiral element, balanced composition, fluid brushstroke-like piping, and a vibrant color palette, under soft golden hour light, with rich textures and high resolution.",bottom,7017349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7006__seed_7017349.png,14.260076,ok
p7007,7006,6,4,"Handsome werelizard with intricate reptile skin, set in a detailed swamp landscape, bathed in dark, magical night light, highly detailed digital art, sharp focus, elegant and matte, inspired by WLOP, Artgerm, Greg Rutkowski, and Alphonse Mucha, masterpiece.",bottom,7018349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7007__seed_7018349.png,14.448099,ok
p7008,7007,7,4,"a colossal neon-lit airship hovering above a dystopian city, cybernetic gears and holographic displays, by a professional neonpunk artist, trending on ArtStation",bottom,7019349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7008__seed_7019349.png,14.281289,ok
p7009,7008,8,4,"Giancarlo Esposito as Dhalsim, 8-bit jump kick, pixel art, vibrant color palette, retro gaming style, dynamic perspective, sharp focus, high resolution",bottom,7020349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7009__seed_7020349.png,14.251574,ok
p7010,7009,9,4,"8-bit Mexican pueblo in lush valley, pixelated colors, retro gaming feel",bottom,7021349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_7/images/p7010__seed_7021349.png,14.241877,ok
