prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p3001,3000,0,2,"Illustration of New York City skyline with intricate lines and shading, showcasing iconic buildings and busy streets.",top,3012347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3001__seed_3012347.png,14.211063,ok,32.741390228271484,ViT-B-32/laion2b_s34b_b79k,0.2489013671875,v2.1,0.2114684283733368,ImageReward-v1.0
p3002,3001,1,2,"Toothless, a playful claymation dragon, exploring a whimsical world.",top,3013347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3002__seed_3013347.png,13.93312,ok,34.68600845336914,ViT-B-32/laion2b_s34b_b79k,0.346923828125,v2.1,1.911362648010254,ImageReward-v1.0
p3003,3002,2,2,A pixelated autumn tree on a yellow field under a blue sky.,top,3014347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3003__seed_3014347.png,13.965334,ok,38.89523696899414,ViT-B-32/laion2b_s34b_b79k,0.3388671875,v2.1,1.8742249011993408,ImageReward-v1.0
p3004,3003,3,2,"A weathered Star Wars helmet and armor set, bathed in the vibrant neon glow of a futuristic city, with intricate details and a mysterious, dark atmosphere.",top,3015347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3004__seed_3015347.png,14.054496,ok,28.890586853027344,ViT-B-32/laion2b_s34b_b79k,0.28857421875,v2.1,0.5641669034957886,ImageReward-v1.0
p3005,3004,4,2,"Vibrant anime sunrise over Austin's bustling downtown, with colorful neon lights casting soft glows, dynamic cityscape, and high-resolution details.",top,3016347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3005__seed_3016347.png,14.122578,ok,29.76506996154785,ViT-B-32/laion2b_s34b_b79k,0.2666015625,v2.1,1.4388434886932373,ImageReward-v1.0
p3006,3005,5,2,"Cinematic moody: A lone figure stands under a dim streetlight in a misty, rain-soaked alley, the light casting long shadows and reflecting off the wet cobblestones, captured in a high-contrast, grainy film style.",top,3017347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3006__seed_3017347.png,14.151931,ok,38.95291519165039,ViT-B-32/laion2b_s34b_b79k,0.269775390625,v2.1,1.7824941873550415,ImageReward-v1.0
p3007,3006,6,2,"Shanghai by Neon Light, cinematic, grainy, dreamy, neon-lit streets, rain-soaked, bustling, 8k, concept art, trending on ArtStation",top,3018347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3007__seed_3018347.png,14.179316,ok,40.083473205566406,ViT-B-32/laion2b_s34b_b79k,0.295654296875,v2.1,1.6345137357711792,ImageReward-v1.0
p3008,3007,7,2,"cinematic, grainy, sarah shahi from last of us, intricate, elegant, highly detailed, digital painting, smooth, sharp focus, illustration, art by artgerm and greg rutkowski, film noir lighting, textured grain, dynamic shadows",top,3019347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3008__seed_3019347.png,14.197352,ok,38.482330322265625,ViT-B-32/laion2b_s34b_b79k,0.283203125,v2.1,1.11174738407135,ImageReward-v1.0
p3009,3008,8,2,"mature Toothless with cybernetic enhancements, neon-lit streets, vibrant glow, cinematic angles, futuristic cityscape, ethereal glow, high resolution, blender render, unreal engine",top,3020347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3009__seed_3020347.png,14.41487,ok,35.94898223876953,ViT-B-32/laion2b_s34b_b79k,0.34619140625,v2.1,1.8218228816986084,ImageReward-v1.0
p3010,3009,9,2,"elon musk as iron man, smiling, anime key visual, vibrant color palette, dynamic pose, sharp lines, detailed mechanical suit, cinematic lighting, dramatic shadows, smooth gradients, anime-style eyes, high resolution, photorealistic, digital illustration",top,3021347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_3/images/p3010__seed_3021347.png,14.213115,ok,45.0887451171875,ViT-B-32/laion2b_s34b_b79k,0.318115234375,v2.1,1.885135531425476,ImageReward-v1.0
