prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p5001,5000,0,3,"anime combat fighter in a rain-soaked street battle, dark city, neon light reflections, pillars of light, dynamic action, Studio Ghibli style",bottom,5012348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5001__seed_5012348.png,18.9074,ok,39.243431091308594,ViT-B-32/laion2b_s34b_b79k,0.28662109375,v2.1,0.4886294901371002,ImageReward-v1.0
p5002,5001,1,3,"four teacups surrounding a kettle, digital matte painting, smooth gradients, intricate textures, ethereal golden light, seamless blend of reality and fantasy, high resolution, dynamic perspective",bottom,5013348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5002__seed_5013348.png,14.057679,ok,37.53205108642578,ViT-B-32/laion2b_s34b_b79k,0.34521484375,v2.1,1.2064670324325562,ImageReward-v1.0
p5003,5002,2,3,A vibrant winter market bustling under a pixelated sun.,bottom,5014348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5003__seed_5014348.png,14.36074,ok,41.091400146484375,ViT-B-32/laion2b_s34b_b79k,0.348876953125,v2.1,1.7543933391571045,ImageReward-v1.0
p5004,5003,3,3,"cutout animation of a studious scene, vibrant colors, flat shapes, minimalist details, wallpaper for exam study leave",bottom,5015348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5004__seed_5015348.png,14.489196,ok,32.96947479248047,ViT-B-32/laion2b_s34b_b79k,0.287841796875,v2.1,1.551832675933838,ImageReward-v1.0
p5005,5004,4,3,"Helmet, enchanted dragon armor, tattered magical cape, glowing dragon sword, monster hunter style.",bottom,5016348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5005__seed_5016348.png,14.252744,ok,29.435211181640625,ViT-B-32/laion2b_s34b_b79k,0.325927734375,v2.1,1.3453983068466187,ImageReward-v1.0
p5006,5005,5,3,"cinematic portrait of a young tempest priest, d&d character, gradient white to cyan background, bubbles and water effects, high production value, detailed lighting, dramatic shadows, 4K resolution, professional cinematography",bottom,5017348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5006__seed_5017348.png,14.594134,ok,39.676605224609375,ViT-B-32/laion2b_s34b_b79k,0.3466796875,v2.1,1.209052324295044,ImageReward-v1.0
p5007,5006,6,3,"a 1980s sci-fi double door, photo realistic portrait, 8k, detailed textures, cinematic lighting, hyper-realistic, by Ron Cobb, Artgerm, and Greg Rutkowski",bottom,5018348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5007__seed_5018348.png,14.270703,ok,39.75136184692383,ViT-B-32/laion2b_s34b_b79k,0.24951171875,v2.1,0.6616442203521729,ImageReward-v1.0
p5008,5007,7,3,"Squirrel/tiger, magic the gathering, D&D, fantasy, cinematic bokeh, centered, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, volumetric lighting, epic composition, 8k, art by Akihiko Yoshida, Greg Rutkowski, and Craig Mullins, oil painting, cgsociety",bottom,5019348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5008__seed_5019348.png,14.549434,ok,32.1314582824707,ViT-B-32/laion2b_s34b_b79k,0.31103515625,v2.1,0.031623199582099915,ImageReward-v1.0
p5009,5008,8,3,"A cozy home studio bathed in soft golden hour light, a focused seamstress in a radiant yellow dress works meticulously with her intricate sewing machine, rendered in hyper-realistic 3D with octane render, high resolution, and rich textures.",bottom,5020348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5009__seed_5020348.png,14.333255,ok,36.61883544921875,ViT-B-32/laion2b_s34b_b79k,0.388427734375,v2.1,1.864377498626709,ImageReward-v1.0
p5010,5009,9,3,"cinematic, grainy, modular sci-fi solar air monitor, high-quality concept art, realistic, detailed, atmospheric lighting, depth of field",bottom,5021348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_5/images/p5010__seed_5021348.png,14.52326,ok,33.792110443115234,ViT-B-32/laion2b_s34b_b79k,0.2734375,v2.1,-0.22718670964241028,ImageReward-v1.0
