prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p7001,7000,0,0,"futuristic cityscape with Tadao Ando architecture, holographic elements, stylized plants, ground-level view at sunrise, foggy atmosphere, vibrant colors, manga style, detailed linework, dynamic lighting with vivid red and orange glow, cinematic angles, high contrast, 8k, hyper-detailed, trending on Artstation",bottom,7012345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7001__seed_7012345.png,14.350699,ok,36.82659149169922,ViT-B-32/laion2b_s34b_b79k,0.282470703125,v2.1,0.9501059055328369,ImageReward-v1.0
p7002,7001,1,0,"In the midst of a raging storm, Charlie and Rachel race through the flooded streets of the city, dynamic anime lines and vibrant colors emphasizing their determination. They reach a devastated construction site, ready to lend their hands and restore order, under the dramatic chiaroscuro of the stormy sky.",bottom,7013345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7002__seed_7013345.png,14.099479,ok,35.98903274536133,ViT-B-32/laion2b_s34b_b79k,0.34375,v2.1,1.4336059093475342,ImageReward-v1.0
p7003,7002,2,0,"Highly detailed 3D model of several medieval ships ablaze, dark smoke columns ascending, fiery backdrop, stormy atmosphere, dark storm clouds overhead, fog, moody cinematic lighting, atmospheric, dark",bottom,7014345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7003__seed_7014345.png,14.152936,ok,35.37545394897461,ViT-B-32/laion2b_s34b_b79k,0.3037109375,v2.1,1.6118606328964233,ImageReward-v1.0
p7004,7003,3,0,"A pixelated astronaut launches into a vibrant, blocky sky.",bottom,7015345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7004__seed_7015345.png,14.212623,ok,42.90205383300781,ViT-B-32/laion2b_s34b_b79k,0.29248046875,v2.1,1.7500962018966675,ImageReward-v1.0
p7005,7004,4,0,"highly detailed digital art of an anthropomorphic capybara pirate in elaborate, intricate attire, ultra realistic, 4K, octane render, soft golden hour light, rich textures, dynamic perspective, vibrant color palette, sharp focus",bottom,7016345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7005__seed_7016345.png,14.294031,ok,44.92710876464844,ViT-B-32/laion2b_s34b_b79k,0.373046875,v2.1,1.016891598701477,ImageReward-v1.0
p7006,7005,5,0,"A digital painterly rendering of an intricate orange and gray machine with a central spiral element, balanced composition, fluid brushstroke-like piping, and a vibrant color palette, under soft golden hour light, with rich textures and high resolution.",bottom,7017345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7006__seed_7017345.png,14.481596,ok,37.76354217529297,ViT-B-32/laion2b_s34b_b79k,0.254150390625,v2.1,0.858670711517334,ImageReward-v1.0
p7007,7006,6,0,"Handsome werelizard with intricate reptile skin, set in a detailed swamp landscape, bathed in dark, magical night light, highly detailed digital art, sharp focus, elegant and matte, inspired by WLOP, Artgerm, Greg Rutkowski, and Alphonse Mucha, masterpiece.",bottom,7018345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7007__seed_7018345.png,14.668113,ok,30.20944023132324,ViT-B-32/laion2b_s34b_b79k,0.319091796875,v2.1,1.5789918899536133,ImageReward-v1.0
p7008,7007,7,0,"a colossal neon-lit airship hovering above a dystopian city, cybernetic gears and holographic displays, by a professional neonpunk artist, trending on ArtStation",bottom,7019345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7008__seed_7019345.png,14.351545,ok,39.48178863525391,ViT-B-32/laion2b_s34b_b79k,0.320556640625,v2.1,1.880036473274231,ImageReward-v1.0
p7009,7008,8,0,"Giancarlo Esposito as Dhalsim, 8-bit jump kick, pixel art, vibrant color palette, retro gaming style, dynamic perspective, sharp focus, high resolution",bottom,7020345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7009__seed_7020345.png,14.489364,ok,40.76187133789063,ViT-B-32/laion2b_s34b_b79k,0.275634765625,v2.1,1.4919700622558594,ImageReward-v1.0
p7010,7009,9,0,"8-bit Mexican pueblo in lush valley, pixelated colors, retro gaming feel",bottom,7021345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_7/images/p7010__seed_7021345.png,14.385312,ok,32.49447250366211,ViT-B-32/laion2b_s34b_b79k,0.291259765625,v2.1,1.7344383001327515,ImageReward-v1.0
